2022-12-22,00:00,69.8,0.0,13.4,0.0
2022-12-22,00:01,69.8,0.0,13.4,1.0
2022-12-22,00:02,69.8,0.0,13.4,0.0
2022-12-22,00:04,69.8,0.0,13.4,0.0
2022-12-22,00:05,69.8,0.0,13.4,0.0
2022-12-22,00:06,69.9,0.0,13.4,0.0
2022-12-22,00:07,69.9,0.0,13.4,0.0
2022-12-22,00:08,70.0,0.0,13.4,0.0
2022-12-22,00:09,70.0,0.0,13.4,0.0
2022-12-22,00:10,70.0,0.0,13.4,0.0
2022-12-22,00:11,69.9,0.0,13.4,0.0
2022-12-22,00:12,69.8,0.0,13.4,0.0
2022-12-22,00:13,69.8,0.0,13.4,0.0
2022-12-22,00:14,69.8,0.0,13.4,0.0
2022-12-22,00:15,69.8,0.0,13.4,0.0
2022-12-22,00:16,69.8,0.0,13.4,0.0
2022-12-22,00:17,69.8,0.0,13.4,0.0
2022-12-22,00:18,69.8,0.0,13.4,0.0
2022-12-22,00:19,69.9,0.0,13.3,0.0
2022-12-22,00:20,69.8,0.0,13.4,0.0
2022-12-22,00:21,70.0,0.0,13.4,0.0
2022-12-22,00:22,70.0,0.0,13.4,0.0
2022-12-22,00:23,70.0,0.0,13.4,0.0
2022-12-22,00:25,70.0,0.0,13.4,0.0
2022-12-22,00:26,69.8,0.0,13.4,0.0
2022-12-22,00:27,69.8,0.0,13.4,0.0
2022-12-22,00:28,69.8,0.0,13.3,0.0
2022-12-22,00:29,69.7,0.0,13.3,0.0
2022-12-22,00:30,69.7,0.0,13.3,0.0
2022-12-22,00:31,69.7,0.0,13.3,0.0
2022-12-22,00:32,69.7,0.0,13.3,0.0
2022-12-22,00:33,69.7,0.0,13.3,0.0
2022-12-22,00:34,69.8,0.0,13.3,0.0
2022-12-22,00:35,69.8,0.0,13.3,0.0
2022-12-22,00:36,69.8,0.0,13.3,0.0
2022-12-22,00:37,69.8,0.0,13.3,0.0
2022-12-22,00:38,69.8,0.0,13.3,0.0
2022-12-22,00:39,69.8,0.0,13.3,0.0
2022-12-22,00:40,69.8,0.0,13.3,0.0
2022-12-22,00:41,69.7,0.0,13.3,0.0
2022-12-22,00:42,69.7,0.0,13.3,0.0
2022-12-22,00:43,69.7,0.0,13.3,0.0
2022-12-22,00:45,69.7,0.0,13.3,0.0
2022-12-22,00:46,69.8,0.0,13.3,0.0
2022-12-22,00:47,69.8,0.0,13.3,0.0
2022-12-22,00:48,69.8,0.0,13.3,0.0
2022-12-22,00:49,69.8,0.0,13.3,0.0
2022-12-22,00:50,69.8,0.0,13.3,0.0
2022-12-22,00:51,69.9,0.0,13.3,0.0
2022-12-22,00:52,69.9,0.0,13.3,0.0
2022-12-22,00:53,69.8,0.0,13.3,0.0
2022-12-22,00:54,69.8,0.0,13.3,0.0
2022-12-22,00:55,69.8,0.0,13.3,0.0
2022-12-22,00:56,69.7,0.0,13.3,0.0
2022-12-22,00:57,69.7,0.0,13.3,0.0
2022-12-22,00:58,69.8,0.0,13.3,0.0
2022-12-22,00:59,69.8,0.0,13.3,0.0
2022-12-22,01:00,69.8,0.0,13.3,0.0
2022-12-22,01:01,69.7,0.0,13.3,0.0
2022-12-22,01:02,69.8,0.0,13.3,0.0
2022-12-22,01:03,69.7,0.0,13.3,0.0
2022-12-22,01:04,69.7,0.0,13.3,0.0
2022-12-22,01:06,69.7,0.0,13.3,0.0
2022-12-22,01:07,69.7,0.0,13.3,0.0
2022-12-22,01:08,69.7,0.0,13.2,0.0
2022-12-22,01:09,69.6,0.0,13.2,1.0
2022-12-22,01:10,69.7,0.0,13.2,0.0
2022-12-22,01:11,69.7,0.0,13.2,0.0
2022-12-22,01:12,69.7,0.0,13.2,0.0
2022-12-22,01:13,69.7,0.0,13.2,0.0
2022-12-22,01:14,69.8,0.0,13.3,0.0
2022-12-22,01:15,69.9,0.0,13.3,0.0
2022-12-22,01:16,69.9,0.0,13.2,0.0
2022-12-22,01:17,69.8,0.0,13.2,0.0
2022-12-22,01:18,69.7,0.0,13.3,0.0
2022-12-22,01:19,69.8,0.0,13.2,0.0
2022-12-22,01:20,69.7,0.0,13.2,0.0
2022-12-22,01:21,69.7,0.0,13.2,0.0
2022-12-22,01:22,69.7,0.0,13.2,0.0
2022-12-22,01:23,69.7,0.0,13.2,0.0
2022-12-22,01:24,69.7,0.0,13.2,0.0
2022-12-22,01:25,69.7,0.0,13.2,0.0
2022-12-22,01:27,69.7,0.0,13.2,0.0
2022-12-22,01:28,69.7,0.0,13.2,0.0
2022-12-22,01:29,69.7,0.0,13.2,0.0
2022-12-22,01:30,69.7,0.0,13.2,0.0
2022-12-22,01:31,69.7,0.0,13.2,0.0
2022-12-22,01:32,69.6,0.0,13.2,0.0
2022-12-22,01:33,69.6,0.0,13.2,0.0
2022-12-22,01:34,69.6,0.0,13.2,0.0
2022-12-22,01:35,69.6,0.0,13.2,0.0
2022-12-22,01:36,69.6,0.0,13.2,0.0
2022-12-22,01:37,69.6,0.0,13.2,0.0
2022-12-22,01:38,69.6,0.0,13.2,0.0
2022-12-22,01:39,69.7,0.0,13.2,0.0
2022-12-22,01:40,69.7,0.0,13.2,0.0
2022-12-22,01:41,69.7,0.0,13.2,0.0
2022-12-22,01:42,69.7,0.0,13.2,0.0
2022-12-22,01:43,69.7,0.0,13.1,0.0
2022-12-22,01:44,69.5,0.0,13.2,0.0
2022-12-22,01:45,69.6,0.0,13.1,0.0
2022-12-22,01:47,69.5,0.0,13.1,0.0
2022-12-22,01:48,69.5,0.0,13.1,0.0
2022-12-22,01:49,69.5,0.0,13.1,0.0
